GDP251,GDP253,GDP254,GDP255,GDP259,GDP260,GDP261,GDP263,GDP264,GDP266,GDP267,IPS13,IPS18,IPS25,IPS34,IPS38,IPS43,IPS306,PMP,UTL11,CES006,CES011,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,LHEL,LHELX,LHNAG,LBMNU,CES151,CES155,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,HSNE,HSMW,HSSOU,HSWST,PMI,PMNO,PMDEL,PMNV,MOCMQ,MSONDQ,GDP274_1,GDP274_2,GDP274_3,GDP275_1,GDP275_2,GDP275_3,GDP275_4,GDP276_1,GDP276_3,GDP276_4,GDP276_5,GDP276_6,GDP276_7,GDP276_8,GDP280A,GDP281A,GDP282A,GDP284A,GDP285A,GDP287A,GDP288A,PSCCOMR,PW561R,PMCP,CES277R,CES278.R,LBOUT,LBPUR7,LBLCPU,FYFF,FYGM3,FYGT1,FYGT10,Sfygm6,Sfygt1,Sfygt10,sFYAAAC,sFYBAAC,FM1,MZMSL,FM2,FMFBA,FMRRA,BUSLOANS,CCINRV,EXRUS,EXRSW,EXRJAN,EXRUK,EXRCAN,FSPCOM,FSPIN,FSDXP,FSPXE,FSDJ,HHSNTN,DATE
3.868802,-0.050666,1.302813,5.085501,12.476586,13.362712,-3.863356,8.74472,10.238317,-1.528343,6.915899,3.870683,-5.228759,13.363262,4.273211,-2.65132,3.536765,-9.19707,54.9,79.689233,3.433129,8.01713,4.246337,-0.813245,4.108449,4.642534,4.544602,4.965682,3.845028,2.854915,1.666667,0.014667,1.259229,1.827513,40.2,-0.066667,0,-1.166667,19.691133,17.91016,-28.473651,-12.098066,-39.66949,5.271289,5.451038,6.714979,6.039461,53.033333,51.766667,55.7,51.233333,0.173894,-9.081731,-1.343776,-2.280684,-2.182711,1.621844,5.597479,-11.662103,0.797016,-0.657055,4.259757,0.860538,-11.174169,-1.956704,-0.570137,-1.352559,-1.394175,-0.713904,0.647086,-6.644044,-9.413809,-0.824229,-0.562753,-23.047937,-5.190845,57.8,-2.154313,0.755066,1.917187,2.396215,3.847162,0.833333,0.523333,0.263333,-0.333333,0.213333,1.49,2.546667,0.123333,1.843333,-3.746442,-8.818479,-3.2794,-0.268388,-0.961889,-6.103809,-0.48225,22.030124,33.494287,23.408836,-29.519761,6.527166,12.086129,12.093961,-0.043333000000000003,-0.53,14.068696,3.4,1984-07-01
3.273286,12.883112,2.263661,5.353301,4.129025,12.731255,0.414849,8.051433,11.599157,13.126739,4.439321,-0.204431,4.728574,9.063705,1.091695,-3.362619,2.73398,7.07425,54.033333,79.5604,-7.548615,5.873052,0.932234,-1.573085,4.461855,4.982671,3.367339,6.527612,4.683978,1.771983,1.666667,0.029667,2.339055,2.632773,40.133333,-0.1,-0.133333,-0.6,-3.830024,-6.445201,-21.926915,-12.731499,-28.564076,5.451038,5.453896,6.644224,5.979729,50.566667,52.566667,48.733333,46.2,-2.661452,-7.238188,-2.08387,2.176111,0.927077,-1.61104,-1.075812,13.578892,-1.390267,-1.010429,-6.855823,-0.173915,-12.140793,-0.089367,-1.24436,1.618253,-0.187077,0.234807,-0.798512,-0.242535,2.192416,-1.843542,-0.136756,-15.682293,-10.649043,52.466667,-2.038859,1.88096,1.027462,-0.420274,2.595093,-2.123333,-1.516667,-1.793333,-1.123333,0.183333,1.213333,2.94,0.606667,1.863333,1.120032,10.697434,3.543989,-1.261527,5.755838,-2.671272,-4.768549,10.472708,12.001357,4.111313,-25.980674,1.418154,11.429546,6.521412,-0.06,-0.16,6.719156,-3.666667,1984-10-01
3.682023,14.18944,2.250922,7.692287,16.636254,-2.488947,-1.245841,0.279818,-8.919608,4.177317,4.828319,-1.488352,1.644856,0.344176,-1.137551,-1.700695,-0.012475,-13.541897,53.433333,78.852167,-5.112731,5.759618,-0.824558,-1.55976,3.636063,2.961403,2.410214,3.535203,4.629763,1.739719,1,0.004333,2.72183,3.259279,39.966667,0.033333,-0.066667,-0.866667,18.08109,5.69231,-16.521195,-8.282405,-22.696997,5.427883,5.404178,6.672033,6.16191,49.333333,50.9,48.566667,44.9,2.229214,22.632735,2.852745,-0.263985,0.246371,1.65871,1.240542,-1.353858,1.776478,0.833777,-1.256223,0.188487,16.432857,0.441574,0.849149,3.401006,0.653857,0.56741,-0.991086,-0.038691,-4.612067,4.198088,1.728619,-23.249879,-28.548373,46.2,-0.054497,0.327811,1.368955,1.442845,4.388434,-0.79,-0.62,-0.626667,-0.16,0.246667,1.206667,3.4,0.673333,1.81,6.309584,9.739741,3.088588,1.551353,4.690281,-3.061502,2.767977,21.198614,36.031043,18.132456,-34.285108,10.665968,28.310548,26.630618,-0.243333,0.566667,20.64498,-2.3,1985-01-01
3.400142,4.548339,3.190349,3.673023,-0.24839,9.165866,3.18018,-1.427787,19.194892,9.679833,8.227059,-3.462083,0.413489,-1.313655,-1.685027,1.069589,0.8449,10.13269,51.333333,78.345667,-0.824136,7.88758,-2.772912,-2.410059,3.967474,3.812092,1.638621,5.218723,4.715365,2.615716,1.333333,0.009667,0.855963,2.581619,40.133333,-0.133333,0.066667,-0.233333,-4.415764,7.307357,-4.096181,5.45463,-11.542183,5.561963,5.491689,6.640311,6.125413,47.7,50.5,47.066667,41.466667,1.198051,-23.319856,-2.253774,0.024471,0.193495,-1.779849,-1.796079,9.756961,-0.997358,1.037584,1.393513,2.203128,-19.356586,-1.11004,-0.381418,-3.803076,-2.057324,0.356172,-1.185977,2.805868,11.271796,-5.415215,-1.640818,-9.291074,-3.757769,45.066667,-3.023872,0.263745,1.632883,-0.336199,2.154565,-0.553333,-0.723333,-0.923333,-0.77,0.196667,1.006667,3.353333,0.816667,2.206667,-1.15587,-8.688587,-4.825815,0.793284,-0.217094,-0.873465,1.320827,-12.144635,-24.178788,-10.58167,47.44387,4.532765,16.561963,13.622129,-0.096667,0.386667,7.272376,-0.6,1985-04-01
6.206702,25.455922,2.41805,6.205317,-8.392765,-4.897894,5.053054,-5.925436,-3.924735,13.197524,7.641002,2.676046,1.228824,-1.786931,-1.891559,1.204421,-0.008069,-6.024428,50.533333,77.774967,-10.145255,3.720441,-3.168477,-0.944464,3.544569,2.156551,1.158222,2.805087,4.934226,3.827626,0.333333,0.009333,2.061473,1.08494,40.166667,0.133333,-0.1,-0.366667,-1.978319,3.735149,-9.606943,0.773196,-18.070299,5.438079,5.462418,6.626276,6.175174,48.5,52.966667,47.266667,43.433333,3.555835,18.085889,1.95e-4,-4.676796,-0.5317,0.002529,-0.470988,-12.804596,0.599695,-0.128302,-4.587645,1.018736,-11.174169,-0.688195,-1.125335,-2.666419,1.160957,0.711361,1.848103,-2.635097,-1.987717,-0.418535,-0.360573,-28.506795,-5.757519,44.633333,-0.864031,-0.011816,6.647844,2.993987,0.390934,-0.023333,-0.353333,-0.473333,-0.476667,0.156667,0.886667,3.23,0.693333,2.133333,4.322278,3.142903,1.34751,2.359266,5.702006,-2.308917,-3.151314,-20.473131,-37.974522,-20.326818,36.714077,-2.793867,7.510313,8.36306,-0.066667,0.506667,13.003722,-1.466667,1985-07-01
3.058026,-15.204284,3.128298,3.570992,5.030473,7.842183,9.409691,11.817067,15.254777,-0.207216,4.642074,5.637071,4.022039,0.807117,1.944934,0.922459,2.182598,2.670704,55.566667,77.773067,-9.588165,4.397461,-1.5937,-0.413905,3.225089,1.898573,1.341185,2.166591,5.864311,1.161174,-0.333333,0.01,3.298017,1.886306,40.233333,0.1,-0.166667,0,-8.012595,-4.952645,-7.03172,-12.819933,-2.263242,5.633598,5.513429,6.721426,6.146329,51.2,55.133333,49.266667,45.433333,1.904261,3.660182,0.53883,4.828823,-1.645281,2.347121,0.526331,4.554972,0.095233,-0.640009,2.449743,-4.072171,-12.140793,-0.27891,0.824422,8.868197,0.125634,0.753353,1.892146,3.603716,8.186284,4.522564,0.569723,-8.350986,0.050872,46.933333,-2.340831,-0.177031,1.617633,3.11373,5.066726,0.203333,0.06,-0.14,-0.576667,0.09,0.686667,2.593333,0.816667,2.216667,-2.544236,-4.951173,-2.53441,-1.102213,0.078164,1.266533,-0.723571,-26.928481,-39.97657,-56.10563,16.780769,5.665017,17.979988,18.645612,-0.156667,1.093333,30.337006,-1.5,1985-10-01
3.807343,8.291669,5.13663,0.923003,-10.133443,-2.882983,16.734766,12.628261,-0.169846,-2.078087,9.798059,12.542526,2.501406,-1.638187,4.833767,5.662521,4.424364,-10.51305,54.166667,78.337467,-14.257687,2.50682,-1.551123,0.039438,2.387706,1.068853,-0.694367,1.917797,5.070003,1.651856,-0.666667,-0.005667,2.303277,-0.571311,40.133333,-0.033333,0,-0.5,4.218918,1.270346,-3.111925,26.487824,-28.903948,5.752573,5.68358,6.695799,6.175174,51.066667,56.1,50.133333,44.433333,3.527118,-9.850969,-0.28308,-2.893198,1.159202,-0.674997,-5.43508,-27.089357,0.843312,-0.241362,2.04254,0.858788,-12.140793,0.259403,2.378688,-0.104151,-0.587091,-1.401237,0.182386,-1.420445,-6.983503,-4.898897,-1.479846,-15.302278,-101.507839,49.033333,-3.665005,-0.491252,4.065071,3.320126,0.295214,-0.276667,-0.27,-0.396667,-1.203333,0.05,0.56,1.66,1.016667,2.46,-2.622233,-1.298117,0.021567,-2.193894,-8.34817,2.261765,-3.686105,-21.282859,-30.375132,-39.262867,1.455845,7.051004,44.17953,40.986655,-0.366667,1.91,55.763203,2.2,1986-01-01
1.584686,13.759621,4.353412,1.705787,-39.650405,5.696992,21.61005,4.290743,16.614098,12.515323,4.891206,0.284539,2.345067,-6.084504,-3.284808,1.735028,-0.088223,3.198758,53.7,78.0895,-38.949301,1.761699,-2.528857,-0.552486,2.50196,2.077692,-0.248861,3.643066,5.554114,0.835298,0,-0.024333,1.874112,-0.941267,40.066667,-0.033333,0.133333,0,10.787854,24.196998,3.350304,-15.603691,20.27327,5.669881,5.698211,6.654153,6.241575,51.2,56.933333,50.266667,44.6,0.637033,-23.851016,1.590803,3.209797,0.305205,-0.555948,-0.622699,-52.465777,-2.838021,0.52691,-4.704133,1.216001,-10.540035,-0.2893,-3.143497,-2.764513,0.485714,2.918222,-0.960589,0.569099,-13.341652,0.915397,-0.464119,-22.670015,-28.548373,47.866667,2.697538,0.59937,2.416682,5.508095,0.366333,-0.906667,-0.756667,-0.85,-0.953333,0.04,0.466667,1.463333,1.4,2.67,6.672304,10.040542,4.573687,2.159501,8.198676,-3.001301,0.752447,-17.931411,-23.573163,-40.119706,18.679945,-5.61349,35.829151,39.954375,-0.303333,1.763333,40.844204,2.1,1986-04-01
3.812778,34.089915,0.833792,3.408868,-14.518802,-1.622917,6.110937,9.038804,10.965253,14.926434,3.867984,10.404019,1.046226,0.046198,1.776911,3.921484,2.426837,0.231882,53.933333,78.302733,-24.777245,0.56751,-2.842501,-0.493937,3.202456,3.160298,1.159127,4.066996,5.305291,1.229879,1,0.026333,3.000153,2.015502,40.133333,0.066667,-0.2,0.5,-14.617855,-23.194161,8.779906,16.349496,2.202649,5.700444,5.709323,6.559615,6.113682,51,55.633333,50.1,46,2.950986,-1.986812,2.139647,-1.012349,3.294111,2.84524,8.155637,50.94677,2.330285,-2.131101,2.839261,-3.478643,-0.057591,-0.573525,0.142066,0.06944,-0.347953,0.151827,1.300395,-0.040698,15.208099,0.728218,1.83718,-5.436195,-25.086409,52.633333,-0.416963,-1.883653,2.002808,1.587454,2.205169,-0.713333,-0.616667,-0.616667,-0.296667,0.063333,0.466667,1.783333,1.523333,2.873333,1.264344,0.474558,-0.522356,0.905564,4.259714,-1.371158,0.619228,-16.057253,-40.29004,-34.520683,-5.792496,0.288809,0.956343,-2.396012,-0.003333,0.3,-0.709835,-3.533333,1986-07-01
2.010852,-6.251001,3.788005,4.150263,2.404749,4.861119,-0.723365,14.640953,3.192481,-6.138692,1.147234,8.669196,3.508116,1.777032,5.621023,7.300724,5.028627,-0.706729,53.966667,78.9144,-13.620942,2.557295,-1.640518,1.479985,3.421029,1.713911,-0.113333,2.38646,4.211244,3.988839,2,0.034333,1.822894,3.025297,40.033333,0.033333,-0.133333,-0.3,-9.201231,1.998164,-18.610782,-25.509203,-12.607375,5.66296,5.702671,6.455199,6.191681,50.966667,55.633333,52.033333,42.933333,4.321791,21.355706,-1.654179,0.403768,-2.646001,-2.235557,-2.368567,17.298023,-2.571983,0.803655,-10.130391,-0.189143,4.43069,1.054537,0.04393,0.358719,0.309042,-1.438409,-0.45248,5.011025,2.056622,0.163382,1.973005,16.842465,30.37693,57,3.034278,-1.322157,-1.191575,3.995237,7.635339,0.06,-0.17,-0.193333,-0.043333000000000003,0.053333,0.443333,1.91,1.413333,2.83,0.431416,-1.47027,-1.120256,0.954183,2.974865,5.099899,-0.93082,-0.772214,-5.251926,11.677631,-15.860404,-0.154005,4.182467,6.225577,0.023333,-0.13,11.391011,-2.9,1986-10-01
2.624381,-26.347484,1.578272,6.139593,-9.373041,-11.876158,-1.050683,0.214158,-2.570036,2.414436,-0.124026,8.013389,1.277505,10.109956,8.080776,3.694601,5.937336,8.009178,58.533333,79.584533,-5.723063,4.721471,-0.049818,0.944325,2.816937,1.516632,1.857839,1.201508,4.18852,1.174859,1,0.034,2.56706,4.76273,40.5,0.2,-0.233333,-0.233333,1.706775,-22.604274,-12.150322,-5.46402,-17.966224,5.653658,5.918894,6.449944,6.155566,54.166667,58.933333,51.533333,46.5,10.051252,-13.209843,-1.164083,2.703968,4.8576,0.919425,4.390793,50.889239,3.699837,-0.648226,10.338588,-3.284594,-1.496892,-1.240776,1.085952,-5.217684,-2.05248,-1.964808,-0.514295,-1.729659,5.540032,1.895582,-0.534318,-0.293956,79.716381,62.1,-6.47298,-2.41684,-1.852196,-3.991046,2.553023,-0.046667,0.183333,0.126667,-0.07,0.006667,0.386667,1.656667,1.173333,2.466667,-4.12588,-5.916512,-2.571397,-0.916146,-8.952273,10.156573,-11.526089,-22.81867,-29.306913,-18.450946,30.183014,-13.810009,54.572579,62.052938,-0.393333,2.34,61.529807,-0.4,1987-01-01
4.374713,16.684883,3.562448,3.764763,4.73823,11.780231,1.747862,15.903701,9.906832,5.664891,0.30114,-1.613861,6.386542,8.354123,8.222819,8.352676,6.518533,12.383634,60,80.292833,3.146062,3.564027,0.560093,1.725493,3.560763,3.355428,1.809139,3.907359,4.417145,1.56113,3.666667,0.08,3.213688,2.275843,40.333333,-0.1,-0.333333,0.033333,-18.440179,-40.746777,-4.621401,4.669054,-13.013196,5.609472,5.691485,6.447306,6.020214,56.7,61.466667,54.533333,48.6,3.611431,32.492594,4.08975,-4.042417,-3.808086,-0.776633,-1.365912,-32.43778,-1.592504,0.79991,-0.412937,3.771711,-2.433551,3.36404,0.036355,-2.463152,1.562392,-1.576213,-1.113901,3.509858,-0.090324,-2.105489,-1.209301,23.681539,19.612929,68.6,-0.22958,-1.914808,2.621791,-0.339635,0.893402,0.43,0.12,0.843333,1.15,0.323333,1.11,2.686667,0.823333,2.013333,-6.007094,-5.286269,-2.824897,-2.791387,-10.539421,-16.287959,4.370737,-12.538887,-14.497901,-28.526222,25.10299,-1.577636,19.520226,29.32688,-0.053333,0.786667,24.690633,0.1,1987-04-01
3.614437,16.341673,0.717732,3.699427,16.315991,10.895086,-1.211669,16.854729,7.702736,0.526658,0.854947,0.937207,6.263002,10.805164,8.365829,7.794992,6.893253,6.260968,64.066667,81.104633,4.673178,1.861749,1.997492,2.904709,3.004121,2.74158,2.091062,2.791776,2.751731,0.949306,3.666667,0.077667,2.924383,2.7827480000000002,40.266667,0.133333,-0.266667,-0.6,-0.498029,-11.027877,-41.352603,-52.050725,-31.721214,5.578471,5.63954,6.489205,6.042633,58.966667,62.933333,60.233333,47.733333,3.309859,2.411186,-1.355588,0.440627,1.601846,-0.748097,-3.105185,7.6836,-0.268145,-1.569695,3.899501,-0.271238,4.116505,0.132539,-0.297427,5.598182,0.555275,-0.010898,0.360792,-3.87267,-6.193788,0.520934,0.011797,12.784034,29.702907,76.333333,-3.729045,-1.196247,0.599524,0.32287,4.068662,0.193333,0.386667,0.36,0.533333,0.14,1.083333,2.833333,0.88,2.03,-6.436839,-5.691934,-0.925446,-1.467011,-10.612322,2.523519,3.476426,5.204112,8.838576,11.858995,-5.898762,-3.103477,34.095689,36.898593,-0.21,2,39.787357,2.4,1987-07-01
6.924374,-11.713644,2.106187,3.551673,7.538167,-5.168031,1.959915,14.506741,9.06224,5.956098,4.986968,15.531129,3.839742,18.79825,17.366223,5.81248,11.044817,9.427113,63.4,82.910033,5.116438,4.78487,3.499391,2.227555,3.782713,3.397668,3.060803,3.496206,1.658549,3.466776,1.333333,0.035667,2.350071,4.105772,40.466667,0.166667,-0.166667,-0.2,-1.706292,-6.881342,-22.286449,-11.026732,-32.437147,5.536021,5.646624,6.412365,5.933129,60.166667,62.033333,63.266667,50.9,3.450376,18.815565,-3.071949,-0.257554,-0.040274,-0.346302,4.030858,-15.059209,-1.219701,1.894532,-7.264253,0.121776,-4.210972,-0.211929,0.00938,0.190748,1.719481,4.480112,0.138386,5.268357,2.167749,-0.932717,-2.472299,-2.483974,-29.678376,79.166667,-0.866032,-0.530037,3.600384,1.597927,1.218474,0.073333,-0.18,0.113333,0.246667,0.55,1.376667,3.26,1.09,2.256667,3.823665,0.026315,2.057886,3.358521,7.010951,1.118448,0.877823,-22.100416,-33.622205,-32.050349,32.668303,-3.371702,-89.44404,-95.973893,0.773333,-4.78,-95.765058,-7.833333,1987-10-01
1.950659,19.753367,3.584208,5.097507,-15.491818,12.235577,-8.757294,21.520629,-1.728093,-10.963999,4.891083,-2.465619,6.100823,6.810166,3.298019,0.844428,2.600698,8.322992,58.533333,83.151167,-3.51292,-0.439688,0.710915,1.657754,3.596331,2.650813,2.295423,2.400727,1.7959,2.197554,-1,0.012,2.001011,0.356095,40.366667,-0.066667,-0.133333,0.033333,-17.301376,7.890806,-12.280669,2.322437,-26.294967,5.628819,5.459586,6.27727,5.939294,56.1,58.4,60.166667,46.9,-1.238902,30.307089,-6.436747,1.64611,-0.266,0.951409,-5.292375,-9.902271,2.800169,-0.009886,2.43212,-1.008379,2.037183,1.772069,-0.245135,2.446991,2.441424,-0.482548,0.065988,-2.008964,-0.67988,4.451273,1.88273,2.609965,-56.654809,78.133333,0.67546,-1.158676,1.146189,3.512167,5.415268,-0.253333,-0.14,-0.46,-0.706667,0.306667,1.056667,2.693333,1.14,2.336667,-1.4492,3.284409,2.434245,-1.779561,-2.052655,-1.084799,-1.575566,-12.494856,-7.912494,-23.26019,9.450352,-13.546947,4.265909,5.383498,0.026667,-1.256667,-6.261207,6.066667,1988-01-01
5.054505,0.163039,4.131284,2.771483,8.2609,10.433997,3.172001,10.916549,-4.691666,-4.073934,4.93985,12.319771,-1.685707,10.715745,7.417684,2.23578,4.423805,-2.921406,59.6,83.9031,-1.990871,6.646931,2.295699,0.711111,3.452455,3.815784,4.276524,4.037292,1.172267,1.88822,0.333333,0.049667,2.098716,5.678753,40.433333,0.133333,-0.233333,-0.7,5.106084,-29.953522,-36.656406,-51.147383,-22.745962,5.465243,5.669881,6.367615,5.944548,56.866667,59.633333,60.366667,50.133333,6.423721,-12.96897,5.856675,1.097336,-0.504673,0.881638,7.707349,7.617627,-0.657688,-1.795129,2.349901,6.367565,0.606975,0.935665,0.779604,-3.241918,-2.386896,-1.315735,-0.020919,3.563008,1.579157,-1.656309,0.706318,11.880797,6.373599,81.066667,-1.182053,-0.657201,0.679136,0.248216,3.14056,0.493333,0.486667,0.52,0.493333,0.283333,1.09,2.7,0.9,2.07,4.544119,2.081878,0.691487,0.603416,5.571775,4.862681,2.237476,-3.667266,12.582175,-7.15797,9.70313,-12.033311,7.71349,10.215122,0.083333,-0.983333,10.42375,2.466667,1988-04-01
2.126069,-5.211164,4.290775,4.859518,-5.434803,5.700756,0.243776,7.348515,9.223903,-2.988806,1.422068,-2.830626,1.82687,3.412109,3.415186,2.136779,1.380358,-3.022801,57.933333,84.041233,-4.893445,2.334736,1.264323,-1.057515,3.434327,3.303174,3.454516,3.434603,0.882074,1.704721,-0.333333,-0.010667,2.314968,1.091145,40.366667,-0.133333,0,0.133333,0.816108,2.03218,5.696431,21.349784,-9.373502,5.453896,5.582242,6.358997,6.008813,56.266667,59.466667,57,51.133333,-0.072111,39.751126,3.326659,-2.068765,-0.989295,2.806951,-7.162575,6.208835,0.106158,0.494412,2.561348,-6.0873100000000004,2.874087,-0.538855,-1.283716,0.280478,-0.026664,-0.492101,-1.109986,-3.335232,-11.4705,-2.508069,-0.565185,7.810365,-54.71992,77.333333,-0.917787,-2.232972,1.066761,0.248062,3.371739,0.826667,0.8,0.703333,0.19,0.26,0.993333,2.09,0.863333,1.973333,-2.189531,-4.490729,-3.84616,-0.09207,-0.909139,-2.479501,-2.094105,21.824832,39.179507,24.626481,-33.111892,-3.516578,5.698625,2.37123,0.046667,-1.08,6.831403,1.733333,1988-07-01
5.246185,11.044384,4.509411,3.191829,-1.010746,6.607569,3.491906,12.082151,11.861154,11.802025,4.420742,15.117908,-0.86766,5.92926,6.854283,2.735003,4.414581,0.524841,57.933333,84.732667,-7.584198,0.101202,2.347822,1.326255,3.789728,1.86677,3.013752,0.765796,1.125407,3.628691,0.666667,0.032333,2.160917,4.413729,40.433333,0.1,-0.133333,-0.566667,-6.357922,-4.484504,-24.790867,-16.120952,-33.6566,5.326257,5.689233,6.400257,6.104793,55.7,58.2,53.3,50.233333,8.722677,-10.055546,-2.100409,0.787631,3.358152,-3.201633,5.005493,-10.749015,-0.26161,-0.03358,1.381714,1.917872,-3.460532,-0.32228,3.420338,-2.410927,0.35065,3.34968,1.251306,-5.789676,7.69672,0.602242,-0.48532,-8.225056,-37.201924,70.733333,-1.560584,0.195004,0.876634,-1.295752,0.114546,0.486667,0.716667,0.523333,-0.143333,0.133333,0.8,1.23,0.553333,1.556667,-4.088937,-1.630366,-0.317549,-1.876646,-4.559631,-2.380384,-2.452366,-16.973291,-18.279881,-26.401546,21.996803,-4.132927,11.903739,12.212595,-0.033333,-1.2,9.906505,-0.6,1988-10-01
4.038998,-2.478546,1.189316,2.617653,6.42228,6.883669,-2.61871,11.312961,-1.123367,-8.278841,2.036394,8.671825,-0.941787,3.479447,-0.272838,2.650373,1.803011,-0.78621,55.4,84.742467,-3.41299,0.379279,1.240946,1.436611,3.595703,3.201334,4.616164,3.078319,0.857274,1.921926,-1.333333,0.008,3.076471,3.914002,40.433333,0.066667,-0.133333,-0.533333,8.924226,-8.075505,-35.416443,-38.124072,-32.605751,5.369086,5.654826,6.371612,6.001415,53.433333,55.533333,53.466667,48,-0.091394,8.006202,1.822638,-1.256035,-4.320953,1.832645,-6.29913,16.059543,2.01727,-0.090104,-5.156832,-0.700097,2.477457,0.919378,-1.760704,2.687767,-0.87024,-3.058995,-0.863188,4.821784,2.973165,5.669256,1.116072,8.944987,85.766578,68.766667,0.099988,-1.719051,0.670352,-2.604165,2.848674,0.973333,0.813333,0.763333,0.25,0.046667,0.75,0.666667,0.48,1.436667,-1.513476,-2.442617,-1.303889,-1.372039,-3.020205,2.841362,12.049298,7.726476,22.736987,10.679353,-9.995244,-4.947187,22.257628,23.570132,-0.026667,0.446667,26.051261,2.5,1989-01-01
2.613797,5.686213,0.381339,1.866642,-4.563348,10.414491,-12.036511,17.08363,5.938366,8.894601,3.970325,-10.355338,0.183135,-0.298734,-5.684564,-0.798662,-3.161376,-7.635971,51.7,83.5815,-0.62552,1.639398,-1.144424,0.592295,2.42439,2.471674,0.857898,3.407471,0.916474,1.644309,-3,-0.045,1.724045,1.593736,40.333333,-0.166667,0.033333,-0.566667,3.52313,17.328767,-8.995735,-3.635519,-14.597971,5.218552,5.514772,6.272248,5.97381,49.6,49.8,49.266667,46.6,-5.373273,-3.553331,-2.751176,-1.502624,0.169,0.876696,2.601778,37.568892,-2.008896,0.296752,2.450869,0.659449,-4.001524,-1.260381,-1.214053,-3.3213,1.30526,-0.828908,1.951784,-3.521378,-2.039454,-5.497577,-0.243877,-7.092455,51.934953,58.233333,-1.546437,-3.490778,1.333009,-5.023007,0.091838,0.283333,-0.13,-0.363333,-0.433333,-0.08,0.516667,0.363333,0.713333,1.593333,-3.831306,-0.387828,0.544553,-1.403041,-6.305288,-0.360124,-8.251348,16.727484,27.50557,28.258342,-33.017602,0.458376,29.934213,27.642362,-0.12,0.083333,26.170055,-7,1989-04-01
2.843268,8.937536,3.979601,2.418778,13.827898,10.180543,-4.382165,4.608326,0.473295,3.77756,3.652943,-9.579418,-4.652525,2.925862,-3.981839,-3.956025,-2.897236,2.284651,47.2,82.411767,-0.141382,1.95845,-2.905846,-0.038186,1.55319,1.295083,-0.289966,1.43184,1.056428,2.179477,-3.666667,-0.052,0.57459,0.899016,40.366667,-0.033333,0,-0.3,0.50681,-0.73511,5.109379,42.969879,-39.347938,5.121978,5.55296,6.270358,5.970411,45.666667,45.666667,44.666667,44.833333,-7.124897,-19.283231,-2.521583,4.206984,1.945937,-2.143179,-6.522645,-66.990438,0.799477,0.415773,0.612532,-0.884954,-2.473073,0.243701,1.384824,-0.284919,-1.627808,1.225366,-3.47934,-2.904016,-11.25185,1.176595,-1.617464,-11.265687,-19.472341,44.6,0.337318,0.681542,1.440897,0.27884,1.305315,-0.643333,-0.566667,-0.83,-0.666667,-0.146667,0.253333,0.263333,0.86,1.78,6.039474,11.30655,4.89627,1.176679,11.002126,-0.136345,-2.92891,1.427672,-8.724091,12.464439,-2.686556,-3.614144,35.00301,33.206373,-0.2,0.72,34.456436,3.033333,1989-07-01
1.01217,-13.0719,3.787737,4.234393,-2.408162,-7.564634,-8.488869,6.503381,5.219291,-1.978681,5.31526,0.40017,7.52978,0.407003,-1.751071,-0.723487,0.619163,-6.401796,49.133333,81.955967,6.61139,1.250392,-2.498903,0.019094,2.602095,-0.295312,-0.565407,-1.678772,0.608211,1.805972,0.333333,-0.019667,1.208381,0.054186,40.266667,-0.133333,0.133333,0.166667,10.949323,2.267807,8.500682,-11.915029,33.60425,5.060483,5.645447,6.213274,5.984776,47,49.666667,43.1,43.033333,1.54292,14.222261,2.499857,-1.894366,-1.857649,-0.445265,9.288886,9.037253,-2.031495,0.445325,-1.224084,-0.572135,1.616892,-0.480061,-1.958393,1.528816,-0.034242,0.293883,1.074337,1.265971,9.074831,-2.813654,2.58135,-16.563639,8.707315,40.966667,1.388418,-0.73537,0.724974,1.761486,4.550428,-0.47,-0.19,-0.27,-0.2,-0.143333,0.173333,0.253333,0.983333,1.906667,3.180959,2.644017,0.141543,0.724576,5.732227,-4.650154,0.700179,-8.805318,-12.859534,2.28863,-3.057767,-4.740897,4.005558,2.864169,0.02,0.673333,6.220038,0.866667,1989-10-01
4.592358,17.822708,1.05165,1.107492,8.692797,3.621513,4.047026,16.654317,8.705821,5.998142,6.275854,-0.002992,0.329956,9.863923,1.78154,4.64142,4.505561,6.73128,51.633333,82.306233,3.422798,5.209376,-1.826123,0.99161,3.246567,2.632383,0.118701,3.590363,0.829729,3.360715,-2.666667,-0.029,4.508684,0.947075,40.2,0.333333,-0.066667,-0.033333,-5.04191,15.908224,-8.891403,-11.364913,-6.037065,5.139712,5.67103,6.306275,6.032287,48.733333,51.3,46.6,41.766667,1.41733,-1.756014,-1.400824,-0.408892,7.049621,3.827084,1.330189,40.06914,2.669934,-1.165006,0.412325,2.02793,5.00579,0.220834,3.628503,1.007938,0.310728,-0.349018,0.883242,1.601129,3.853277,6.151282,1.553405,-13.392189,26.779527,48.5,-0.734615,0.326097,4.433342,1.25946,3.885191,-0.363333,0.106667,0.3,0.516667,-0.06,0.366667,0.663333,0.770423,1.673677,-0.345082,-1.990902,-2.094915,2.926964,-3.42789,-3.934291,-3.096609,-7.801284,-25.628918,13.328307,17.707938,4.831086,-10.679505,-6.208763,0.143333,0.193333,-3.367745,-3.666667,1990-01-01
